app_id,model,us_id,scenario_id,scenario_text,feature_name,scenario_name,scenario_examples,us_text
g04-recycling,openai-gpt-4o-mini,31,openai-gpt-4o-mini_31_1,"Given I am on the upload page When I select a file to upload And I click the ""Upload"" button Then I should see a confirmation message ""File uploaded successfully"" And the uploaded file should appear in my file list",User-friendly website for uploading and deleting content,Successfully uploading a file,,"As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step."
g04-recycling,openai-gpt-4o-mini,31,openai-gpt-4o-mini_31_2,"Given I am on the upload page When I select an unsupported file type to upload And I click the ""Upload"" button Then I should see an error message ""Unsupported file type. Please upload a valid file.""",User-friendly website for uploading and deleting content,Attempting to upload an unsupported file type,,"As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step."
g04-recycling,openai-gpt-4o-mini,31,openai-gpt-4o-mini_31_3,"Given I have uploaded files visible in my file list When I click the ""Delete"" button next to a file And I confirm the deletion Then I should see a confirmation message ""File deleted successfully"" And the file should no longer appear in my file list",User-friendly website for uploading and deleting content,Successfully deleting a file,,"As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step."
g04-recycling,openai-gpt-4o-mini,31,openai-gpt-4o-mini_31_4,"Given I have uploaded files visible in my file list When I click the ""Delete"" button next to a file And I cancel the deletion Then I should see the file still present in my file list",User-friendly website for uploading and deleting content,Canceling a file deletion,,"As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step."
g04-recycling,openai-gpt-4o-mini,31,openai-gpt-4o-mini_31_5,"Given I am on the file management page When I try to delete a file that is not in my file list Then I should see an error message ""File not found. Please select a valid file to delete.""",User-friendly website for uploading and deleting content,Attempting to delete a file that does not exist,,"As a company, I want to have a website that is easy to use, so that I can upload or delete stuff step by step."
g04-recycling,openai-gpt-4o-mini,32,openai-gpt-4o-mini_32_1,Given I am an employee logged into the system When a new case is assigned to me Then I should receive a notification on my dashboard And I should hear a sound alert,Quick Notifications for Employees,Receive notification for a new case,,"As an employee, I want to get quick notifications, so that I can process cases the first time."
g04-recycling,openai-gpt-4o-mini,32,openai-gpt-4o-mini_32_2,Given I am an employee logged into the system When a case I am working on is updated Then I should receive a notification on my dashboard And the notification should include the details of the update,Quick Notifications for Employees,Receive notification for case updates,,"As an employee, I want to get quick notifications, so that I can process cases the first time."
g04-recycling,openai-gpt-4o-mini,32,openai-gpt-4o-mini_32_3,Given I am an employee logged into the system When I access the notification settings And I choose to disable notifications for a specified duration Then I should not receive any notifications during that time,Quick Notifications for Employees,Disable notifications temporarily,,"As an employee, I want to get quick notifications, so that I can process cases the first time."
g04-recycling,openai-gpt-4o-mini,32,openai-gpt-4o-mini_32_4,Given I am an employee logged into the system When I navigate to the notification history section Then I should see a list of all notifications I have received And each notification should show the time it was received,Quick Notifications for Employees,View notification history,,"As an employee, I want to get quick notifications, so that I can process cases the first time."
g04-recycling,openai-gpt-4o-mini,32,openai-gpt-4o-mini_32_5,Given I am an employee logged into the system When I receive a notification And I mark the notification as read Then the notification should no longer be highlighted as unread,Quick Notifications for Employees,Mark notification as read,,"As an employee, I want to get quick notifications, so that I can process cases the first time."
g04-recycling,openai-gpt-4o-mini,33,openai-gpt-4o-mini_33_1,Given I am logged in as a company accountant When I navigate to the activity fees page Then I should see a list of all available activity fees And each activity fee should display its name and amount,View Activity Fees,Successfully view all activity fees,,"As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement."
g04-recycling,openai-gpt-4o-mini,33,openai-gpt-4o-mini_33_2,Given I am logged in as a company accountant And there are no activity fees in the system When I navigate to the activity fees page Then I should see a message indicating that no activity fees are available,View Activity Fees,No activity fees available,,"As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement."
g04-recycling,openai-gpt-4o-mini,33,openai-gpt-4o-mini_33_3,Given I am logged in as a company accountant And there are multiple activity fees categorized under different types When I select a category from the filter options Then I should see only the activity fees that belong to the selected category,View Activity Fees,Filter activity fees by category,,"As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement."
g04-recycling,openai-gpt-4o-mini,33,openai-gpt-4o-mini_33_4,Given I am logged in as a company accountant And there are multiple activity fees listed When I enter a specific activity fee name in the search bar Then I should see the activity fee that matches the search term,View Activity Fees,Search for a specific activity fee,,"As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement."
g04-recycling,openai-gpt-4o-mini,33,openai-gpt-4o-mini_33_5,Given I am not logged in When I attempt to navigate to the activity fees page Then I should be redirected to the login page,View Activity Fees,Access activity fees page without being logged in,,"As a company accountant, I want to view all available activity fees online, so that I can easily create a bill statement."
g04-recycling,openai-gpt-4o-mini,34,openai-gpt-4o-mini_34_1,Given I have created a new HTML project When I add the Bootstrap CSS and JS links to the project Then the Bootstrap styles should be applied to the project,Bootstrap Integration for Website Development,Successfully integrate Bootstrap into a new project,,"As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website."
g04-recycling,openai-gpt-4o-mini,34,openai-gpt-4o-mini_34_2,Given I have integrated Bootstrap into my HTML project When I add a Bootstrap button component to the HTML Then the button should render with Bootstrap styling and be clickable,Bootstrap Integration for Website Development,Verify Bootstrap components are functional,,"As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website."
g04-recycling,openai-gpt-4o-mini,34,openai-gpt-4o-mini_34_3,Given I have integrated Bootstrap into my project When I modify the Bootstrap variables for primary color Then the changes should reflect across all Bootstrap components that use the primary color,Bootstrap Integration for Website Development,Customize Bootstrap variables,,"As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website."
g04-recycling,openai-gpt-4o-mini,34,openai-gpt-4o-mini_34_4,Given I have a Bootstrap integrated project with a grid layout When I resize the browser window Then the components should adjust according to the Bootstrap responsive grid rules,Bootstrap Integration for Website Development,Ensure responsiveness with Bootstrap grid system,,"As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website."
g04-recycling,openai-gpt-4o-mini,34,openai-gpt-4o-mini_34_5,Given I have integrated Bootstrap and included jQuery in my project When I add a Bootstrap modal component to the HTML And I trigger the modal to open Then the modal should display correctly and be dismissible,Bootstrap Integration for Website Development,Test Bootstrap's JavaScript components,,"As a developer, I want to use bootstrap in the process of developing, so that I can easily design my website."
g04-recycling,openai-gpt-4o-mini,35,openai-gpt-4o-mini_35_1,"Given I am a registered developer When I navigate to the UI/UX lessons page And I select a lesson titled ""Introduction to UI Design"" And I click on the ""Enroll"" button Then I should see a confirmation message ""You have successfully enrolled in Introduction to UI Design.""",UI/UX Lessons Enrollment,Successful enrollment in a UI/UX lesson,,"As a developer, I want to attend some UI/UX lessons, so that I can develop an awesome and beautiful features website."
g04-recycling,openai-gpt-4o-mini,35,openai-gpt-4o-mini_35_2,"Given I am a registered developer And the lesson titled ""Advanced UX Techniques"" is full When I navigate to the UI/UX lessons page And I select the lesson titled ""Advanced UX Techniques"" And I click on the ""Enroll"" button Then I should see an error message ""This lesson is currently full. Please choose another lesson.""",UI/UX Lessons Enrollment,Attempting to enroll in a full lesson,,"As a developer, I want to attend some UI/UX lessons, so that I can develop an awesome and beautiful features website."
g04-recycling,openai-gpt-4o-mini,35,openai-gpt-4o-mini_35_3,Given I am a registered developer When I navigate to the UI/UX lessons page Then I should see a list of available lessons And each lesson should display a title and a brief description,UI/UX Lessons Enrollment,Viewing a list of available lessons,,"As a developer, I want to attend some UI/UX lessons, so that I can develop an awesome and beautiful features website."
g04-recycling,openai-gpt-4o-mini,35,openai-gpt-4o-mini_35_4,"Given I am a registered developer And I have enrolled in the lesson titled ""UX Research Methods"" When I navigate to my enrolled lessons page And I click on the ""Cancel Enrollment"" button for ""UX Research Methods"" Then I should see a confirmation message ""You have successfully canceled your enrollment in UX Research Methods.""",UI/UX Lessons Enrollment,Canceling enrollment in a lesson,,"As a developer, I want to attend some UI/UX lessons, so that I can develop an awesome and beautiful features website."
g04-recycling,openai-gpt-4o-mini,35,openai-gpt-4o-mini_35_5,"Given I am a registered developer When I navigate to the UI/UX lessons page And I enter ""Design Principles"" in the search bar Then I should see a list of lessons that match the search term ""Design Principles"" And the lessons should include ""Fundamentals of Design Principles""",UI/UX Lessons Enrollment,Searching for a specific UI/UX lesson,,"As a developer, I want to attend some UI/UX lessons, so that I can develop an awesome and beautiful features website."
g04-recycling,openai-gpt-4o-mini,36,openai-gpt-4o-mini_36_1,Given I am on the recycling center map page When the map is loaded Then I should see markers for all recycling centers in my area,View recycling centers on a map,Display all recycling centers on the map,,"As a user, I want to view all locations of recycling centers on a map, so that I can check which routes to take to drop off waste."
g04-recycling,openai-gpt-4o-mini,36,openai-gpt-4o-mini_36_2,"Given I am on the recycling center map page When I select the filter for ""Electronics"" Then I should only see markers for electronics recycling centers on the map",View recycling centers on a map,Filter recycling centers by type,,"As a user, I want to view all locations of recycling centers on a map, so that I can check which routes to take to drop off waste."
g04-recycling,openai-gpt-4o-mini,36,openai-gpt-4o-mini_36_3,"Given I am on the recycling center map page And I see a marker for a recycling center When I click on the marker Then I should see an option to ""Get Directions"" And I should be able to view directions to the selected recycling center",View recycling centers on a map,Get directions to a selected recycling center,,"As a user, I want to view all locations of recycling centers on a map, so that I can check which routes to take to drop off waste."
g04-recycling,openai-gpt-4o-mini,36,openai-gpt-4o-mini_36_4,Given I am on the recycling center map page When I enter an address in the search bar Then I should see markers for recycling centers near the entered address,View recycling centers on a map,Search for recycling centers by address,,"As a user, I want to view all locations of recycling centers on a map, so that I can check which routes to take to drop off waste."
g04-recycling,openai-gpt-4o-mini,36,openai-gpt-4o-mini_36_5,"Given I am on the recycling center map page And I see a marker for a recycling center When I click on the marker Then I should see a pop-up with details about the recycling center, including hours of operation and accepted materials",View recycling centers on a map,View details of a recycling center,,"As a user, I want to view all locations of recycling centers on a map, so that I can check which routes to take to drop off waste."
g04-recycling,openai-gpt-4o-mini,37,openai-gpt-4o-mini_37_1,Given the user is logged into the application When the user uploads a valid week's schedule file Then the system should confirm the upload was successful And the user should see a list of recommended recycling centers based on their availability,Upload weekly schedule for recycling center recommendations,Successfully upload a valid week's schedule,,"As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability."
g04-recycling,openai-gpt-4o-mini,37,openai-gpt-4o-mini_37_2,Given the user is logged into the application When the user uploads an invalid schedule file format Then the system should display an error message indicating the file format is not supported And the user should not see any recommendations,Upload weekly schedule for recycling center recommendations,Attempt to upload an invalid schedule format,,"As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability."
g04-recycling,openai-gpt-4o-mini,37,openai-gpt-4o-mini_37_3,Given the user is logged into the application When the user uploads a week's schedule with no available time slots Then the system should display a message indicating no available time slots for recommendations And the user should see a prompt to modify their schedule,Upload weekly schedule for recycling center recommendations,Upload a schedule without any available time slots,,"As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability."
g04-recycling,openai-gpt-4o-mini,37,openai-gpt-4o-mini_37_4,Given the user is not logged into the application When the user attempts to upload a week's schedule file Then the system should redirect the user to the login page And the user should receive a message prompting them to log in to upload their schedule,Upload weekly schedule for recycling center recommendations,Attempt to upload a schedule when not logged in,,"As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability."
g04-recycling,openai-gpt-4o-mini,37,openai-gpt-4o-mini_37_5,Given the user is logged into the application When the user uploads a valid week's schedule file with multiple available time slots Then the system should display multiple recommended recycling centers And each recycling center should show its address and operating hours,Upload weekly schedule for recycling center recommendations,Upload a schedule and receive recommendations for multiple recycling centers,,"As a user, I want to upload my week's schedule, so that I can get recommendations for recycling centers that best fit my availability."
g04-recycling,openai-gpt-4o-mini,38,openai-gpt-4o-mini_38_1,"Given I am a registered user When I navigate to the profile settings And I enter a valid email address And I click on the ""Link Email"" button Then I should see a confirmation message ""Email linked successfully"" And the email address should be displayed in my profile settings",Link email account to user profile,Successfully link an email account,,"As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one."
g04-recycling,openai-gpt-4o-mini,38,openai-gpt-4o-mini_38_2,"Given I am a registered user with a linked email address When I navigate to the profile settings And I enter the same email address And I click on the ""Link Email"" button Then I should see an error message ""This email is already linked to your profile""",Link email account to user profile,Attempt to link an already linked email account,,"As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one."
g04-recycling,openai-gpt-4o-mini,38,openai-gpt-4o-mini_38_3,"Given I am a registered user When I navigate to the profile settings And I enter an invalid email address ""invalid-email"" And I click on the ""Link Email"" button Then I should see an error message ""Please enter a valid email address""",Link email account to user profile,Attempt to link an invalid email address,,"As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one."
g04-recycling,openai-gpt-4o-mini,38,openai-gpt-4o-mini_38_4,"Given I have linked my email account to my profile When I click on the ""Forgot Password"" link And I enter my email address Then I should receive an email with a temporary password",Link email account to user profile,Receive a temporary password via email,,"As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one."
g04-recycling,openai-gpt-4o-mini,38,openai-gpt-4o-mini_38_5,"Given I am a registered user When I navigate to the profile settings And I leave the email field empty And I click on the ""Link Email"" button Then I should see an error message ""Email field cannot be empty""",Link email account to user profile,Attempt to link email account without entering an email,,"As a user, I want to link my email account to my profile, so that I can get a temporary password in case I forget my own one."
g04-recycling,openai-gpt-4o-mini,39,openai-gpt-4o-mini_39_1,"Given the user is on the contact page When the user fills in the ""Name"" field with ""John Doe"" And the user fills in the ""Email"" field with ""john.doe@example.com"" And the user fills in the ""Message"" field with ""I would like to provide feedback on the new feature."" And the user clicks the ""Submit"" button Then a confirmation message ""Thank you for your feedback!"" should be displayed",Contact Administrators,User submits feedback through the contact form,,"As a user, I want to contact the administrators, so that I can give feedback or ask for help."
g04-recycling,openai-gpt-4o-mini,39,openai-gpt-4o-mini_39_2,"Given the user is on the contact page When the user fills in the ""Name"" field with ""Jane Doe"" And the user leaves the ""Email"" field empty And the user fills in the ""Message"" field with ""I need help with my account."" And the user clicks the ""Submit"" button Then an error message ""Email is required."" should be displayed",Contact Administrators,User submits a help request with missing email,,"As a user, I want to contact the administrators, so that I can give feedback or ask for help."
g04-recycling,openai-gpt-4o-mini,39,openai-gpt-4o-mini_39_3,"Given the user is on the contact page When the user fills in the ""Name"" field with ""Alice Smith"" And the user fills in the ""Email"" field with ""alice.smith.com"" And the user fills in the ""Message"" field with ""I have a question about my order."" And the user clicks the ""Submit"" button Then an error message ""Please enter a valid email address."" should be displayed",Contact Administrators,User submits a message with invalid email format,,"As a user, I want to contact the administrators, so that I can give feedback or ask for help."
g04-recycling,openai-gpt-4o-mini,39,openai-gpt-4o-mini_39_4,"Given the user is on the contact page When the user fills in the ""Name"" field with ""Bob Brown"" And the user fills in the ""Email"" field with ""bob.brown@example.com"" And the user fills in the ""Message"" field with ""I would like assistance with my subscription."" And the user clicks the ""Cancel"" button Then the user should be redirected back to the homepage",Contact Administrators,User cancels the feedback submission,,"As a user, I want to contact the administrators, so that I can give feedback or ask for help."
g04-recycling,openai-gpt-4o-mini,39,openai-gpt-4o-mini_39_5,"Given the user is on the contact page When the user clicks on the ""Contact Information"" link Then the user should see the administrators' email and phone number",Contact Administrators,User views contact information for support,,"As a user, I want to contact the administrators, so that I can give feedback or ask for help."
g04-recycling,openai-gpt-4o-mini,40,openai-gpt-4o-mini_40_1,"Given I am logged in as an admin When I navigate to the ""Add Recycling Center"" page And I enter the name ""Green Waste Recycling"" And I enter the address ""123 Eco Lane, Springfield"" And I enter the contact number ""555-1234"" And I click the ""Submit"" button Then I should see a success message ""Recycling center added successfully"" And the recycling center ""Green Waste Recycling"" should be listed in the database",Add Recycling Center Information,Successfully add a new recycling center,,"As an admin, I want to add recycling center information, so that I can keep the database up-to-date over time."
g04-recycling,openai-gpt-4o-mini,40,openai-gpt-4o-mini_40_2,"Given I am logged in as an admin When I navigate to the ""Add Recycling Center"" page And I leave the name field empty And I enter the address ""123 Eco Lane, Springfield"" And I enter the contact number ""555-1234"" And I click the ""Submit"" button Then I should see an error message ""Name is required""",Add Recycling Center Information,Attempt to add a recycling center with missing name,,"As an admin, I want to add recycling center information, so that I can keep the database up-to-date over time."
g04-recycling,openai-gpt-4o-mini,40,openai-gpt-4o-mini_40_3,"Given I am logged in as an admin When I navigate to the ""Add Recycling Center"" page And I enter the name ""Green Waste Recycling"" And I enter the address ""123 Eco Lane, Springfield"" And I enter the contact number ""invalid-number"" And I click the ""Submit"" button Then I should see an error message ""Contact number is invalid""",Add Recycling Center Information,Attempt to add a recycling center with invalid contact number,,"As an admin, I want to add recycling center information, so that I can keep the database up-to-date over time."
g04-recycling,openai-gpt-4o-mini,40,openai-gpt-4o-mini_40_4,"Given I am logged in as an admin And there is a recycling center named ""Green Waste Recycling"" in the database When I navigate to the ""Add Recycling Center"" page And I enter the name ""Green Waste Recycling"" And I enter the address ""456 Recycle Blvd, Springfield"" And I enter the contact number ""555-5678"" And I click the ""Submit"" button Then I should see an error message ""A recycling center with this name already exists""",Add Recycling Center Information,Attempt to add a recycling center with duplicate name,,"As an admin, I want to add recycling center information, so that I can keep the database up-to-date over time."
g04-recycling,openai-gpt-4o-mini,40,openai-gpt-4o-mini_40_5,"Given I am logged in as an admin When I navigate to the ""Add Recycling Center"" page And I enter the name ""Green Waste Recycling"" And I enter the address ""123 Eco Lane, Springfield"" And I enter the contact number ""555-1234"" And I click the ""Cancel"" button Then I should be redirected to the recycling center list page And I should not see ""Green Waste Recycling"" in the database",Add Recycling Center Information,Cancel adding a recycling center,,"As an admin, I want to add recycling center information, so that I can keep the database up-to-date over time."
g04-recycling,openai-gpt-4o-mini,41,openai-gpt-4o-mini_41_1,"Given the admin is logged in to the system When the admin navigates to the error logs section Then the admin should see a list of all user error logs And each log should display the user's ID, error message, and timestamp",View User Error Logs,Admin views all user error logs,,"As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system."
g04-recycling,openai-gpt-4o-mini,41,openai-gpt-4o-mini_41_2,Given the admin is logged in to the system When the admin selects a date range to filter the logs Then the admin should see only the error logs within that date range,View User Error Logs,Admin filters user error logs by date range,,"As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system."
g04-recycling,openai-gpt-4o-mini,41,openai-gpt-4o-mini_41_3,Given the admin is logged in to the system When the admin enters a user ID in the search bar Then the admin should see only the error logs associated with that user ID,View User Error Logs,Admin searches for specific user error logs,,"As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system."
g04-recycling,openai-gpt-4o-mini,41,openai-gpt-4o-mini_41_4,Given the admin is logged in to the system And the admin is viewing the list of user error logs When the admin clicks on a specific error log Then the admin should see detailed information about the selected error log,View User Error Logs,Admin views details of a specific error log,,"As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system."
g04-recycling,openai-gpt-4o-mini,41,openai-gpt-4o-mini_41_5,Given the admin is logged in to the system When the admin clicks the export button Then a CSV file containing all user error logs should be downloaded,View User Error Logs,Admin exports user error logs to a CSV file,,"As an admin, I want to view user error logs, so that I can fix or review any issues that are being faced by users of the system."
g04-recycling,openai-gpt-4o-mini,42,openai-gpt-4o-mini_42_1,"Given I am logged in as an admin When I navigate to the ""Onboard Recycling Center"" page And I fill in the recycling center's name with ""Green Waste Solutions"" And I fill in the address with ""123 Eco Lane, Green City"" And I select the services offered as ""Plastic, Paper, Metal"" And I submit the onboarding form Then I should see a success message ""Recycling Center onboarded successfully"" And ""Green Waste Solutions"" should be listed in the recycling centers directory",Onboard Recycling Centers,Successfully onboarding a new recycling center,,"As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy."
g04-recycling,openai-gpt-4o-mini,42,openai-gpt-4o-mini_42_2,"Given I am logged in as an admin When I navigate to the ""Onboard Recycling Center"" page And I fill in the recycling center's name with ""Eco Recycling"" And I leave the address field blank And I select the services offered as ""Glass"" And I submit the onboarding form Then I should see an error message ""Address is required""",Onboard Recycling Centers,Attempting to onboard a recycling center with missing fields,,"As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy."
g04-recycling,openai-gpt-4o-mini,42,openai-gpt-4o-mini_42_3,"Given I am logged in as an admin And ""Eco Recycling"" already exists in the recycling centers directory When I navigate to the ""Onboard Recycling Center"" page And I fill in the recycling center's name with ""Eco Recycling"" And I fill in the address with ""456 Green Way, Eco Town"" And I select the services offered as ""Organic Waste"" And I submit the onboarding form Then I should see an error message ""A recycling center with this name already exists""",Onboard Recycling Centers,Onboarding a recycling center with duplicate name,,"As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy."
g04-recycling,openai-gpt-4o-mini,42,openai-gpt-4o-mini_42_4,"Given I am logged in as an admin When I navigate to the ""Onboarding History"" page Then I should see a list of all previously onboarded recycling centers And each entry should display the name, address, and date of onboarding",Onboard Recycling Centers,Viewing onboarding history of recycling centers,,"As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy."
g04-recycling,openai-gpt-4o-mini,42,openai-gpt-4o-mini_42_5,"Given I am logged in as an admin And ""Green Waste Solutions"" is listed in the recycling centers directory When I navigate to the ""Edit Recycling Center"" page for ""Green Waste Solutions"" And I update the address to ""456 Eco Lane, Green City"" And I submit the changes Then I should see a success message ""Recycling Center details updated successfully"" And ""Green Waste Solutions"" should reflect the new address in the recycling centers directory",Onboard Recycling Centers,Editing details of an onboarded recycling center,,"As an admin, I want to onboard recycling centers on the platform, so that I can increase information accuracy."
g04-recycling,openai-gpt-4o-mini,43,openai-gpt-4o-mini_43_1,"Given I am logged in as a superuser And I navigate to the recycling center management page When I select a recycling center to update And I modify the name, address, and contact information And I submit the updated information Then I should see a confirmation message that the information has been updated And the updated information should reflect on the recycling center details page",Update Recycling Center Information,Successfully update recycling center information,,"As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center."
g04-recycling,openai-gpt-4o-mini,43,openai-gpt-4o-mini_43_2,Given I am logged in as a superuser And I navigate to the recycling center management page When I select a recycling center to update And I leave the name field empty And I submit the updated information Then I should see an error message indicating the name is required,Update Recycling Center Information,Attempt to update with missing required fields,,"As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center."
g04-recycling,openai-gpt-4o-mini,43,openai-gpt-4o-mini_43_3,Given I am logged in as a superuser And I navigate to the recycling center management page When I select a recycling center to update And I enter an invalid phone number format And I submit the updated information Then I should see an error message indicating the contact information is invalid,Update Recycling Center Information,Attempt to update with invalid contact information,,"As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center."
g04-recycling,openai-gpt-4o-mini,43,openai-gpt-4o-mini_43_4,Given I am logged in as a superuser And I navigate to the recycling center management page When I select a recycling center to update And I make some changes And I choose to cancel the update Then I should return to the recycling center details page And the original information should remain unchanged,Update Recycling Center Information,Cancel updating recycling center information,,"As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center."
g04-recycling,openai-gpt-4o-mini,43,openai-gpt-4o-mini_43_5,"Given I am logged in as a superuser And I navigate to the recycling center management page When I select a recycling center to view its history Then I should see a list of all updates made to the recycling center And each entry should include the date, time, and user who made the update",Update Recycling Center Information,View history of updates made to the recycling center,,"As a superuser, I want to update the recycling center information, so that I can provide the latest information about the recycling center."
g04-recycling,openai-gpt-4o-mini,44,openai-gpt-4o-mini_44_1,Given I am logged in as a superuser When I navigate to the user stats dashboard Then I should see the total number of visits to the recycling center information,View users' stats for recycling center,Superuser views total visits to the recycling center,,"As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste."
g04-recycling,openai-gpt-4o-mini,44,openai-gpt-4o-mini_44_2,Given I am logged in as a superuser When I select the option to view recyclable waste statistics Then I should see a breakdown of recyclable waste by type And I should see the total amount of recyclable waste submitted,View users' stats for recycling center,Superuser views recyclable waste statistics,,"As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste."
g04-recycling,openai-gpt-4o-mini,44,openai-gpt-4o-mini_44_3,Given I am logged in as a superuser When I select a specific date range Then I should see the user stats updated to reflect visits and waste for that date range,View users' stats for recycling center,Superuser filters user stats by date range,,"As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste."
g04-recycling,openai-gpt-4o-mini,44,openai-gpt-4o-mini_44_4,Given I am logged in as a superuser When I monitor the user stats dashboard Then I should see the user visit count updating in real-time,View users' stats for recycling center,Superuser views real-time user visit updates,,"As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste."
g04-recycling,openai-gpt-4o-mini,44,openai-gpt-4o-mini_44_5,Given I am logged in as a superuser When I select a specific recycling center from the list Then I should see the user stats specific to that recycling center,View users' stats for recycling center,Superuser accesses user stats for a specific recycling center,,"As a superuser, I want to view users' stats, so that I can view in real-time how many users have visited my recycling center information and their recyclable waste."
g04-recycling,openai-gpt-4o-mini,45,openai-gpt-4o-mini_45_1,Given there is a user question in the system And I am logged in as a superuser When I navigate to the user questions section And I select a question to reply to And I enter a response And I submit my reply Then the reply should be saved in the system And the user should be notified of my reply,Reply to user questions,Superuser replies to a user question,,"As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center."
g04-recycling,openai-gpt-4o-mini,45,openai-gpt-4o-mini_45_2,Given there is a user question in the system And I am logged in as a superuser When I navigate to the user questions section And I select a question to reply to And I leave the response field empty And I attempt to submit my reply Then I should see an error message indicating that the response cannot be empty,Reply to user questions,Superuser attempts to reply with an empty response,,"As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center."
g04-recycling,openai-gpt-4o-mini,45,openai-gpt-4o-mini_45_3,Given I am logged in as a superuser When I navigate to the user questions section Then I should see a list of questions And I should see any previously answered questions with their replies,Reply to user questions,Superuser views previously answered questions,,"As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center."
g04-recycling,openai-gpt-4o-mini,45,openai-gpt-4o-mini_45_4,Given I am logged in as a superuser When a new user question is submitted Then I should receive a notification about the new question,Reply to user questions,Superuser receives notifications for new user questions,,"As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center."
g04-recycling,openai-gpt-4o-mini,45,openai-gpt-4o-mini_45_5,Given there is a user question in the system And I am logged in as a superuser When I navigate to the user questions section And I select a question to reply to And I enter a formatted response with markdown And I submit my reply Then the reply should be displayed with the correct formatting in the system,Reply to user questions,Superuser replies to a question with formatting,,"As a superuser, I want to reply to user questions, so that I can answer any questions about my recycling center."
g04-recycling,openai-gpt-4o-mini,46,openai-gpt-4o-mini_46_1,Given I am logged in as an admin When I navigate to the admin dashboard Then I should see the total number of drop-offs in the current month And I should see a graph representing drop-offs by week,Admin Dashboard for Usage Stats and Locations,View dashboard with usage statistics,,"As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved."
g04-recycling,openai-gpt-4o-mini,46,openai-gpt-4o-mini_46_2,Given I am logged in as an admin When I select a neighbourhood from the dropdown menu Then I should see the total number of drop-offs in that neighbourhood And I should see a list of facilities in that neighbourhood,Admin Dashboard for Usage Stats and Locations,Filter drop-off locations by neighbourhood,,"As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved."
g04-recycling,openai-gpt-4o-mini,46,openai-gpt-4o-mini_46_3,Given I am logged in as an admin When I view the neighbourhood drop-off statistics Then I should see a ranked list of neighbourhoods by the number of drop-offs And the neighbourhood with the largest drop-offs should be highlighted,Admin Dashboard for Usage Stats and Locations,Identify neighbourhoods with the largest number of drop-offs,,"As an admin, I want to be able to have a dashboard that shows usage stats and locations, so that I can identify the neighbourhoods with the largest number of drop-offs and to try getting more facilities involved."
