filepath,model,app_id,us_id,feature_name,feature_description,feature_keyword,feature_tags,rule_name,rule_description,rule_tags,scenario_name,scenario_description,scenario_keyword,scenario_tags,scenario_examples,step_keyword,step_keyword_type,step_text,step_data_table,step_doc_string,error
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Search for facility hours by location,,Scenario,,,And,Conjunction,I click the search button,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Search for facility hours by location,,Scenario,,,Then,Outcome,I should see a list of recycling facilities in Downtown with their respective operating hours,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,View hours for a facility on a holiday,,Scenario,,,Given,Context,I am on the recycling facility hours page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,View hours for a facility on a holiday,,Scenario,,,When,Action,"I select the ""Riverbend Recycling Facility""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,View hours for a facility on a holiday,,Scenario,,,And,Conjunction,"the current date is ""2023-12-25""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,View hours for a facility on a holiday,,Scenario,,,Then,Outcome,"I should see the operating hours displayed as ""Closed for Christmas""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Compare hours of multiple recycling facilities,,Scenario,,,Given,Context,I am on the recycling facility hours page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Compare hours of multiple recycling facilities,,Scenario,,,When,Action,"I select ""Green Valley Recycling Center"" and ""Riverbend Recycling Facility""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Compare hours of multiple recycling facilities,,Scenario,,,Then,Outcome,I should see a comparison table displaying the operating hours for both facilities,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Receive an error message for an invalid facility selection,,Scenario,,,Given,Context,I am on the recycling facility hours page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Receive an error message for an invalid facility selection,,Scenario,,,When,Action,I select a facility that does not exist,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_4.feature,openai-gpt-4o-mini,g04-recycling,4,Recycling Facility Hours,"As a user,
  I want to be able to get the hours of each recycling facility,
  So that I can arrange drop-offs on my off days or during after-work hours.",Feature,,,,,Receive an error message for an invalid facility selection,,Scenario,,,Then,Outcome,"I should see an error message that says ""Facility not found""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,When,Action,"I navigate to the ""Add Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,And,Conjunction,"I enter the name ""Green Waste Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,And,Conjunction,"I enter the address ""123 Eco Lane, Springfield""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,And,Conjunction,"I enter the contact number ""555-1234""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,And,Conjunction,"I click the ""Submit"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,Then,Outcome,"I should see a success message ""Recycling center added successfully""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Successfully add a new recycling center,,Scenario,,,And,Conjunction,"the recycling center ""Green Waste Recycling"" should be listed in the database",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,When,Action,"I navigate to the ""Add Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,And,Conjunction,I leave the name field empty,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,And,Conjunction,"I enter the address ""123 Eco Lane, Springfield""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,And,Conjunction,"I enter the contact number ""555-1234""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,And,Conjunction,"I click the ""Submit"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with missing name,,Scenario,,,Then,Outcome,"I should see an error message ""Name is required""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,When,Action,"I navigate to the ""Add Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,And,Conjunction,"I enter the name ""Green Waste Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,And,Conjunction,"I enter the address ""123 Eco Lane, Springfield""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,And,Conjunction,"I enter the contact number ""invalid-number""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,And,Conjunction,"I click the ""Submit"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with invalid contact number,,Scenario,,,Then,Outcome,"I should see an error message ""Contact number is invalid""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,And,Conjunction,"there is a recycling center named ""Green Waste Recycling"" in the database",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,When,Action,"I navigate to the ""Add Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I enter the name ""Green Waste Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I enter the address ""456 Recycle Blvd, Springfield""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I enter the contact number ""555-5678""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,And,Conjunction,"I click the ""Submit"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Attempt to add a recycling center with duplicate name,,Scenario,,,Then,Outcome,"I should see an error message ""A recycling center with this name already exists""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,When,Action,"I navigate to the ""Add Recycling Center"" page",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,And,Conjunction,"I enter the name ""Green Waste Recycling""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,And,Conjunction,"I enter the address ""123 Eco Lane, Springfield""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,And,Conjunction,"I enter the contact number ""555-1234""",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,And,Conjunction,"I click the ""Cancel"" button",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,Then,Outcome,I should be redirected to the recycling center list page,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_40.feature,openai-gpt-4o-mini,g04-recycling,40,Add Recycling Center Information,"As an admin
  I want to add recycling center information
  So that I can keep the database up-to-date over time",Feature,,,,,Cancel adding a recycling center,,Scenario,,,And,Conjunction,"I should not see ""Green Waste Recycling"" in the database",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views all user error logs,,Scenario,,,Given,Context,the admin is logged in to the system,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views all user error logs,,Scenario,,,When,Action,the admin navigates to the error logs section,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views all user error logs,,Scenario,,,Then,Outcome,the admin should see a list of all user error logs,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views all user error logs,,Scenario,,,And,Conjunction,"each log should display the user's ID, error message, and timestamp",,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin filters user error logs by date range,,Scenario,,,Given,Context,the admin is logged in to the system,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin filters user error logs by date range,,Scenario,,,When,Action,the admin selects a date range to filter the logs,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin filters user error logs by date range,,Scenario,,,Then,Outcome,the admin should see only the error logs within that date range,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin searches for specific user error logs,,Scenario,,,Given,Context,the admin is logged in to the system,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin searches for specific user error logs,,Scenario,,,When,Action,the admin enters a user ID in the search bar,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin searches for specific user error logs,,Scenario,,,Then,Outcome,the admin should see only the error logs associated with that user ID,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views details of a specific error log,,Scenario,,,Given,Context,the admin is logged in to the system,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views details of a specific error log,,Scenario,,,And,Conjunction,the admin is viewing the list of user error logs,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views details of a specific error log,,Scenario,,,When,Action,the admin clicks on a specific error log,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin views details of a specific error log,,Scenario,,,Then,Outcome,the admin should see detailed information about the selected error log,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin exports user error logs to a CSV file,,Scenario,,,Given,Context,the admin is logged in to the system,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin exports user error logs to a CSV file,,Scenario,,,When,Action,the admin clicks the export button,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_41.feature,openai-gpt-4o-mini,g04-recycling,41,View User Error Logs,"As an admin
  I want to view user error logs
  So that I can fix or review any issues that are being faced by users of the system",Feature,,,,,Admin exports user error logs to a CSV file,,Scenario,,,Then,Outcome,a CSV file containing all user error logs should be downloaded,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,Given,Context,I am logged in as an admin,,,False
..\data\mendeley\experiment_outputs\g04-recycling\single_turn_gen\features\openai-gpt-4o-mini\g04-recycling_openai-gpt-4o-mini_42.feature,openai-gpt-4o-mini,g04-recycling,42,Onboard Recycling Centers,"As an admin,
  I want to onboard recycling centers on the platform,
  So that I can increase information accuracy.",Feature,,,,,Successfully onboarding a new recycling center,,Scenario,,,When,Action,"I navigate to the ""Onboard Recycling Center"" page",,,False
