model,app_id,us_id,feature_name,feature_description,scenario_name,scenario_description,scenario_examples,step_keyword_type,us_text,scenario_id,flat_step,step_id
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Identify environment-friendly facilities,,,Context,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_2,Given I am on the facilities browsing page,openai-gpt-4o-mini_48_2_1
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Identify environment-friendly facilities,,,Action,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_2,When I filter the list by environment-friendly facilities,openai-gpt-4o-mini_48_2_2
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Identify environment-friendly facilities,,,Outcome,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_2,Then I should see only the facilities marked as environment-friendly,openai-gpt-4o-mini_48_2_3
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",View facility details,,,Context,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_3,Given I am viewing the list of facilities,openai-gpt-4o-mini_48_3_1
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",View facility details,,,Action,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_3,When I select an environment-friendly facility,openai-gpt-4o-mini_48_3_2
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",View facility details,,,Outcome,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_3,"Then I should see the details of that facility, including its environmental certifications",openai-gpt-4o-mini_48_3_3
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",No environment-friendly facilities available,,,Context,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_4,Given I am on the facilities browsing page,openai-gpt-4o-mini_48_4_1
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",No environment-friendly facilities available,,,Action,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_4,When there are no environment-friendly facilities available,openai-gpt-4o-mini_48_4_2
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",No environment-friendly facilities available,,,Outcome,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_4,Then I should see a message indicating that no environment-friendly facilities are available,openai-gpt-4o-mini_48_4_3
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Search for a specific facility,,,Context,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_5,Given I am on the facilities browsing page,openai-gpt-4o-mini_48_5_1
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Search for a specific facility,,,Action,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_5,When I search for a facility by name,openai-gpt-4o-mini_48_5_2
openai-gpt-4o-mini,g04-recycling,48,Browse Environment-Friendly Facilities,"As a user,
  I want to browse through the list of facilities
  So that I can identify which ones are environment-friendly",Search for a specific facility,,,Outcome,"As a user, I want to be able to browse through the list of facolities and see which ones are environment-friendly, so that I can know for sure my waste is not going to leave a negative ecological footprint.",openai-gpt-4o-mini_48_5,Then I should see the facility details if it exists in the list,openai-gpt-4o-mini_48_5_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Context,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_49_1_1
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Action,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"When I navigate to the ""Update Facility Information"" page",openai-gpt-4o-mini_49_1_2
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"And I update my facility name to ""Green Earth Recycling""",openai-gpt-4o-mini_49_1_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"And I update my contact email to ""contact@greenearthrecycling.com""",openai-gpt-4o-mini_49_1_4
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"And I click on the ""Save Changes"" button",openai-gpt-4o-mini_49_1_5
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Outcome,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"Then I should see a confirmation message ""Facility information updated successfully""",openai-gpt-4o-mini_49_1_6
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"And my facility name should be ""Green Earth Recycling""",openai-gpt-4o-mini_49_1_7
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_1,"And my contact email should be ""contact@greenearthrecycling.com""",openai-gpt-4o-mini_49_1_8
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Context,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_49_2_1
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Action,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,"When I navigate to the ""Update Accepted Materials"" page",openai-gpt-4o-mini_49_2_2
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,"And I select ""Plastic"" and ""Glass"" from the material options",openai-gpt-4o-mini_49_2_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,"And I click on the ""Save Changes"" button",openai-gpt-4o-mini_49_2_4
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Outcome,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,"Then I should see a confirmation message ""Accepted materials updated successfully""",openai-gpt-4o-mini_49_2_5
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Successfully update accepted material types,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_2,"And the accepted materials list should include ""Plastic"" and ""Glass""",openai-gpt-4o-mini_49_2_6
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update with invalid email format,,,Context,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_3,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_49_3_1
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update with invalid email format,,,Action,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_3,"When I navigate to the ""Update Facility Information"" page",openai-gpt-4o-mini_49_3_2
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update with invalid email format,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_3,"And I update my contact email to ""invalid-email-format""",openai-gpt-4o-mini_49_3_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update with invalid email format,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_3,"And I click on the ""Save Changes"" button",openai-gpt-4o-mini_49_3_4
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update with invalid email format,,,Outcome,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_3,"Then I should see an error message ""Please enter a valid email address""",openai-gpt-4o-mini_49_3_5
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update without selecting any materials,,,Context,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_4,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_49_4_1
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update without selecting any materials,,,Action,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_4,"When I navigate to the ""Update Accepted Materials"" page",openai-gpt-4o-mini_49_4_2
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update without selecting any materials,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_4,And I do not select any materials,openai-gpt-4o-mini_49_4_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update without selecting any materials,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_4,"And I click on the ""Save Changes"" button",openai-gpt-4o-mini_49_4_4
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Attempt to update without selecting any materials,,,Outcome,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_4,"Then I should see an error message ""Please select at least one material type""",openai-gpt-4o-mini_49_4_5
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Context,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_49_5_1
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Action,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,"When I navigate to the ""Update Facility Information"" page",openai-gpt-4o-mini_49_5_2
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,"And I update my facility name to ""Temporary Name""",openai-gpt-4o-mini_49_5_3
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,"And I click on the ""Cancel"" button",openai-gpt-4o-mini_49_5_4
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Outcome,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,"Then I should remain on the ""Update Facility Information"" page",openai-gpt-4o-mini_49_5_5
openai-gpt-4o-mini,g04-recycling,49,Update Recycling Facility Information,,Cancel updating facility information,,,Conjunction,"As a recyclingfacility representative, I want to be able to update my information and the type of material I accept, so that I can avoid any miscommunication with users.",openai-gpt-4o-mini_49_5,And my facility name should still be the original name,openai-gpt-4o-mini_49_5_6
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects a pick-up time within operating hours,,,Context,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_1,Given the user is on the pick-up time selection page,openai-gpt-4o-mini_5_1_1
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects a pick-up time within operating hours,,,Action,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_1,"When the user selects a pick-up time of ""3:00 PM""",openai-gpt-4o-mini_5_1_2
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects a pick-up time within operating hours,,,Outcome,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_1,"Then the system should confirm the selected pick-up time is ""3:00 PM""",openai-gpt-4o-mini_5_1_3
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects a pick-up time within operating hours,,,Conjunction,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_1,"And the system should display a message ""Pick-up time confirmed for 3:00 PM""",openai-gpt-4o-mini_5_1_4
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User attempts to select a pick-up time outside operating hours,,,Context,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_2,Given the user is on the pick-up time selection page,openai-gpt-4o-mini_5_2_1
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User attempts to select a pick-up time outside operating hours,,,Action,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_2,"When the user selects a pick-up time of ""11:00 PM""",openai-gpt-4o-mini_5_2_2
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User attempts to select a pick-up time outside operating hours,,,Outcome,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_2,"Then the system should display an error message ""Please select a pick-up time within our operating hours""",openai-gpt-4o-mini_5_2_3
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User changes their selected pick-up time,,,Context,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_3,"Given the user has selected a pick-up time of ""2:00 PM""",openai-gpt-4o-mini_5_3_1
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User changes their selected pick-up time,,,Action,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_3,"When the user changes the pick-up time to ""4:30 PM""",openai-gpt-4o-mini_5_3_2
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User changes their selected pick-up time,,,Outcome,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_3,"Then the system should update the selected pick-up time to ""4:30 PM""",openai-gpt-4o-mini_5_3_3
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User changes their selected pick-up time,,,Conjunction,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_3,"And the system should display a confirmation message ""Pick-up time updated to 4:30 PM""",openai-gpt-4o-mini_5_3_4
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User verifies available pick-up times,,,Context,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_4,Given the user is on the pick-up time selection page,openai-gpt-4o-mini_5_4_1
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User verifies available pick-up times,,,Action,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_4,"When the user clicks on the ""Available Times"" button",openai-gpt-4o-mini_5_4_2
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User verifies available pick-up times,,,Outcome,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_4,Then the system should display a list of all available pick-up times for the selected date,openai-gpt-4o-mini_5_4_3
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects the earliest available pick-up time,,,Context,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_5,Given the user is on the pick-up time selection page,openai-gpt-4o-mini_5_5_1
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects the earliest available pick-up time,,,Action,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_5,When the user selects the earliest available pick-up time,openai-gpt-4o-mini_5_5_2
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects the earliest available pick-up time,,,Outcome,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_5,Then the system should confirm the selected pick-up time is the earliest time,openai-gpt-4o-mini_5_5_3
openai-gpt-4o-mini,g04-recycling,5,Flexible Pick Up Time,,User selects the earliest available pick-up time,,,Conjunction,"As a user, I want to have a flexible pick up time, so that I can more conveniently use the website.",openai-gpt-4o-mini_5_5,"And the system should display a message ""Pick-up time confirmed for [earliest time]""",openai-gpt-4o-mini_5_5_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View user statistics,,,Context,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_1,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_50_1_1
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View user statistics,,,Action,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_1,When I navigate to the user statistics page,openai-gpt-4o-mini_50_1_2
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View user statistics,,,Outcome,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_1,Then I should see the total number of users,openai-gpt-4o-mini_50_1_3
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View user statistics,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_1,And I should see the average amount of recyclable materials submitted per user,openai-gpt-4o-mini_50_1_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View user statistics,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_1,And I should see the trends of user submissions over the last six months,openai-gpt-4o-mini_50_1_5
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View schedules of recycling submissions,,,Context,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_2,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_50_2_1
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View schedules of recycling submissions,,,Action,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_2,When I navigate to the schedules page,openai-gpt-4o-mini_50_2_2
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View schedules of recycling submissions,,,Outcome,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_2,Then I should see a calendar view of scheduled recycling submissions,openai-gpt-4o-mini_50_2_3
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View schedules of recycling submissions,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_2,And I should see the total number of submissions scheduled for each day,openai-gpt-4o-mini_50_2_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,View schedules of recycling submissions,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_2,And I should see any overlapping submission times,openai-gpt-4o-mini_50_2_5
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Adjust facility hours based on user stats,,,Context,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_3,Given I have accessed the user statistics,openai-gpt-4o-mini_50_3_1
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Adjust facility hours based on user stats,,,Action,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_3,When I analyze the peak submission times,openai-gpt-4o-mini_50_3_2
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Adjust facility hours based on user stats,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_3,And I decide to extend facility hours on peak days,openai-gpt-4o-mini_50_3_3
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Adjust facility hours based on user stats,,,Outcome,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_3,Then I should be able to submit a request to update facility hours,openai-gpt-4o-mini_50_3_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Adjust facility hours based on user stats,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_3,And I should receive a confirmation of my request,openai-gpt-4o-mini_50_3_5
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Request for equipment upgrade,,,Context,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_4,Given I have accessed the user statistics and schedules,openai-gpt-4o-mini_50_4_1
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Request for equipment upgrade,,,Action,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_4,When I determine the need for additional equipment based on user activity,openai-gpt-4o-mini_50_4_2
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Request for equipment upgrade,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_4,And I select the equipment needed for upgrade,openai-gpt-4o-mini_50_4_3
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Request for equipment upgrade,,,Outcome,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_4,Then I should be able to submit a request for the equipment upgrade,openai-gpt-4o-mini_50_4_4
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Request for equipment upgrade,,,Conjunction,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_4,And I should receive a confirmation of my request,openai-gpt-4o-mini_50_4_5
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Generate a report on user activity,,,Context,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_5,Given I am logged in as a recycling facility representative,openai-gpt-4o-mini_50_5_1
openai-gpt-4o-mini,g04-recycling,50,Access to user stats and schedules for recycling facility representatives,,Generate a report on user activity,,,Action,"As a recyclingfacility representative, I want to have access to user stats and schedules, so that I can adjust my hours and/or upgrade equipment and capacity in order to be able to accomodate larger amounts of recyclable materials.",openai-gpt-4o-mini_50_5,When I navigate to the report generation section,openai-gpt-4o-mini_50_5_2
